0,1,2,3,4,5,6
,,,,,,
2019-01-01,10.353515625,24.3544921875,33.5849609375,4.294921875,8.2939453125,131.029296875
2019-01-02,8.498046875,24.95703125,33.3857421875,4.2265625,8.6923828125,134.9736328125
2019-01-03,10.78515625,29.9345703125,33.65234375,4.421875,7.751953125,135.619140625
2019-01-04,15.267578125,34.62890625,38.072265625,7.703125,8.212890625,143.7060546875
2019-01-05,24.5380859375,41.7802734375,40.6689453125,9.1904296875,8.3095703125,148.849609375
2019-01-06,31.02734375,51.326171875,41.9248046875,11.8310546875,8.85546875,155.1796875
2019-01-07,32.216796875,54.123046875,40.7080078125,9.1396484375,8.873046875,159.4599609375
2019-01-08,33.525390625,55.25390625,40.5185546875,7.1953125,10.671875,164.5947265625
2019-01-09,38.7373046875,61.3544921875,60.7314453125,19.0810546875,36.9345703125,190.8994140625
2019-01-10,44.1298828125,71.3828125,66.0498046875,24.787109375,44.73046875,207.1533203125
2019-01-11,53.705078125,81.640625,78.2646484375,37.044921875,61.201171875,214.0234375
2019-01-12,53.5869140625,85.7685546875,81.0166015625,41.0302734375,61.6103515625,219.8349609375
2019-01-13,50.1484375,85.138671875,81.20703125,40.74609375,60.841796875,221.6171875
2019-01-14,50.8349609375,89.6884765625,84.5390625,41.947265625,63.8173828125,225.1484375
2019-01-15,49.427734375,89.978515625,84.5224609375,41.154296875,63.0478515625,226.4921875
2019-01-16,44.17578125,86.2255859375,82.873046875,37.5302734375,60.1337890625,227.4931640625
2019-01-17,41.3310546875,83.7216796875,81.2099609375,33.7490234375,57.734375,227.7783203125
2019-01-18,40.3759765625,83.099609375,80.404296875,30.46875,54.7373046875,231.9189453125
2019-01-19,38.2578125,84.3857421875,86.23828125,32.0078125,52.7822265625,239.7919921875
2019-01-20,38.3984375,83.9443359375,87.7958984375,27.3583984375,48.3994140625,243.4453125
2019-01-21,33.900390625,79.390625,85.923828125,22.6748046875,46.029296875,243.41796875
2019-01-22,31.7041015625,81.8359375,94.6806640625,21.8369140625,57.26171875,260.951171875
2019-01-23,25.9501953125,78.2392578125,94.16796875,16.267578125,54.8408203125,265.1669921875
2019-01-24,26.796875,87.0625,97.4736328125,22.8056640625,57.10546875,276.2314453125
2019-01-25,42.2314453125,111.5673828125,117.1103515625,45.4462890625,71.6201171875,298.8193359375
2019-01-26,34.2734375,107.458984375,109.779296875,39.4794921875,64.12109375,287.8466796875
2019-01-27,27.3857421875,105.1044921875,107.1259765625,36.732421875,63.5107421875,287.212890625
2019-01-28,20.5908203125,100.6865234375,120.380859375,36.1923828125,62.7734375,314.0703125
2019-01-29,18.30859375,98.599609375,123.3984375,31.091796875,68.7060546875,291.3662109375
2019-01-30,14.2900390625,94.958984375,121.0791015625,26.6875,66.9765625,288.0126953125
2019-01-31,13.57421875,95.2197265625,121.802734375,26.265625,73.5751953125,292.259765625
2019-03-01,0.7080078125,89.5302734375,137.6728515625,4.7880859375,42.48046875,337.5634765625
2019-03-02,0.2890625,86.724609375,136.1181640625,4.650390625,41.6064453125,343.33984375
2019-03-03,0.0458984375,85.021484375,134.404296875,4.142578125,42.3203125,347.1376953125
