0,1,2,3,4,5,6
,,,,,,
2019-01-01,5.4013671875,6.056640625,5.1904296875,4.0390625,2.7861328125,5.3896484375
2019-01-02,4.0087890625,6.7470703125,2.6572265625,3.103515625,0.2041015625,1.08984375
2019-01-03,1.32421875,2.3984375,1.2138671875,1.119140625,0.0615234375,0.2822265625
2019-01-04,1.755859375,2.6220703125,1.154296875,1.0888671875,0.232421875,0.44140625
2019-01-05,3.3544921875,8.1162109375,2.244140625,3.65625,0.1953125,1.6396484375
2019-01-06,1.6953125,2.5205078125,1.185546875,1.490234375,0.2109375,0.7333984375
2019-01-07,3.0615234375,3.3017578125,2.2978515625,1.63671875,3.8359375,2.0693359375
2019-01-08,11.5546875,12.0830078125,15.4072265625,12.298828125,19.6552734375,20.1591796875
2019-01-09,9.578125,12.9658203125,10.96875,10.2373046875,9.8828125,16.6298828125
2019-01-10,2.037109375,3.384765625,0.9755859375,1.1796875,0.0,0.6513671875
2019-01-11,0.08984375,0.1171875,0.1005859375,0.1064453125,0.0,0.0517578125
2019-01-12,0.4775390625,0.7607421875,0.5341796875,0.45703125,0.1884765625,0.625
2019-01-13,7.11328125,8.3232421875,8.9072265625,6.0419921875,10.3720703125,7.0419921875
2019-01-14,0.125,0.7158203125,0.095703125,0.0029296875,0.0,0.0
2019-01-15,0.0,0.0,0.009765625,0.0,0.0,0.099609375
2019-01-16,0.0,0.0,0.1865234375,0.0,0.412109375,0.32421875
2019-01-17,0.6015625,0.8681640625,1.68359375,0.169921875,0.0,3.150390625
2019-01-18,0.4677734375,0.2314453125,5.9794921875,0.0,0.0,6.4716796875
2019-01-19,0.0,0.0,1.1025390625,0.0,0.0,2.2490234375
2019-01-20,0.50390625,0.3271484375,0.3671875,0.0,0.0,0.236328125
2019-01-21,0.77734375,0.4189453125,10.158203125,0.814453125,1.6552734375,18.10546875
2019-01-22,0.0,0.0,1.4541015625,0.0,0.201171875,4.8818359375
2019-01-23,3.94921875,6.2099609375,1.4892578125,4.7177734375,0.0,1.703125
2019-01-24,15.9970703125,19.609375,14.9599609375,16.7685546875,10.38671875,12.5830078125
2019-01-25,5.1474609375,5.978515625,2.7900390625,4.15625,0.1025390625,0.7919921875
2019-01-26,0.0,0.0,0.1689453125,0.0,0.1552734375,0.18359375
2019-01-27,0.0,0.0,15.6611328125,0.453125,15.845703125,29.8291015625
2019-01-28,0.0,0.443359375,1.3740234375,0.0,0.0,1.1669921875
2019-01-29,0.0,0.0,0.5126953125,0.0,2.4365234375,1.2548828125
2019-01-30,0.0,0.29296875,2.34765625,0.806640625,11.16015625,7.7333984375
2019-01-31,0.0,0.0,0.0,0.0,0.0,9.0458984375
2019-03-01,0.0,0.0,0.8447265625,0.0,0.0,0.0
2019-03-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.67578125
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-10,16.4736328125,18.330078125,21.232421875,18.4091796875,11.765625,19.419921875
2019-03-11,3.2578125,5.203125,6.3779296875,4.5458984375,2.767578125,6.1279296875
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,4.4404296875,4.396484375,5.9501953125,4.9853515625,1.083984375,5.919921875
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-16,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-17,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-23,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-24,0.0341796875,0.08203125,0.0,0.0,0.0,0.0
2019-03-25,4.1142578125,4.8779296875,2.3154296875,0.51171875,0.0,0.0
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-31,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-04,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-06,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-07,0.0,0.0,0.0,0.0,0.0,3.7998046875
2019-04-08,0.0,0.0,0.0,0.21484375,0.0,0.0
2019-04-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-10,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-11,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-12,0.0,0.0,0.0,0.0419921875,0.0,0.0
2019-04-13,0.0029296875,0.0,0.0,0.0458984375,0.0,0.0
2019-04-14,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17,0.0146484375,0.0224609375,0.0,0.0693359375,0.0,0.0
2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-20,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-21,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-23,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-24,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-25,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-26,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-28,0.5341796875,0.7900390625,5.1142578125,0.0,0.0,0.0
2019-04-29,0.1884765625,0.0400390625,0.0,0.21484375,0.0,0.0
2019-04-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-04,0.0,0.0,0.177734375,0.0,0.0,0.0
2019-05-05,0.05859375,0.271484375,2.193359375,0.16015625,0.0380859375,0.0
2019-05-06,0.5283203125,1.4365234375,0.0,0.4345703125,0.0,0.0
2019-05-07,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-10,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-11,0.0,0.0,0.0,0.00390625,0.0,0.0
2019-05-12,0.0,0.0,0.001953125,0.0,0.0,0.0
2019-05-13,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-14,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-15,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-16,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-18,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-25,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-26,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-29,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-15,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-18,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-19,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-21,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-22,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-29,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-06,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-07,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-10,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-11,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-13,0.0,0.0,0.0,0.0,0.0,0.0
